step, arokato, population, wealth 
6,AR05420,43.567048756054945,16.532057746452384
6,AR07424,43.601852600347854,16.390450597110775
6,AR03417,46.20178132311621,18.004715712275814
6,AUA01102,14.736209420854939,4.020780404827994
6,AR03420,106.5002508960157,59.66080781142944
6,AUA01104,12.80284125529626,3.9377107525255677
6,AR03406,43.034061690983314,19.354121016988472
6,AR07402,29.842994138175527,9.135786621467602
6,AKA05110,33.150687325594966,11.474048411137524
6,AKA11104,74.04858790915448,32.62026434946884
6,AR03243555,21.177980243546273,8.34759578389189
6,AR03201553,17.930487570981533,5.562187191015462
6,AR03201501,17.134087920425678,5.432859151192093
6,AR03227501,26.77664338291399,8.565709297435898
6,AR03403,21.435364206610817,6.205791325584984
6,AKA05206,16.312943924515363,6.276459940636256
6,AR03415,38.87010889883891,16.59221613225306
6,AUA01113,231.48657743414157,176.8919496710767
6,AR03405,125.96160380090399,74.70971962202384
6,AKA05109,55.251105223474326,24.89122266009819
6,AUA01116,50.12168112962246,19.307777231475157
6,AR03401,408.41982634563556,383.60567551295236
6,AR07401,154.69815838548766,95.33634714677298
6,AR03234501,34.41988562025755,19.279227542795862
6,AR07210501,15.887808880533912,3.7900176664148097
6,AR07258501,20.331081333538407,12.187629120613046
6,AUA01112,21.124220771996228,7.247663408795561
6,AUA01107,63.79808373634644,28.834514302911554
6,AR03257501,34.70533762608534,13.422210645453958
6,AKA05112,23.036913997446096,6.875015637077356
6,AR03423,43.92225048451928,17.595750087014647
6,AR03251501,24.14957213492451,7.178352267254982
6,AR07246501,26.166383628851637,7.77111053405597
6,AUA15109,52.99518168030045,21.684887575624508
6,AUA01109,107.33604235707253,56.34756893877324
6,AR07220501,11.926653086375028,2.6410774556693903
6,AR03213501,25.307759938619892,10.564108875787529
6,AR85215501,11.561533688992853,2.4945251663314973
6,AKA05107,12.946993319804047,2.669914378328309
6,AR03414,60.446691195327304,26.788487815894356
6,AUA15111,22.4517476329047,6.824442695450154
6,AUA15115,16.020357325283285,4.068959356329132
6,AR05411,35.78588432171878,13.050210789719767
6,AR03221501,20.234869173528974,6.03347197772463
6,AKA11204,14.18065631098623,3.154025217027735
6,AR07243501,17.6918163907418,4.481139051672001
6,AUA05107,21.81111813147219,6.107671374948963
6,AR03253501,20.939857442858973,6.154634612558948
6,AUA15107,15.388161936051702,3.9898157996443655
6,AR07222501,14.56087492206549,3.320696688797752
6,AUA01106,30.667509708382322,9.69135121295745
6,AR03429,53.941674198504145,21.528180483272205
6,AKA11201,20.39906333498587,4.995245306267409
6,AMO01107,17.43110422030838,4.423428543661345
6,AR05408,28.42712123243735,9.671207241344092
6,AUA15102,12.210490996961369,2.745689676648935
6,AR03241501,23.648810719138748,6.726909497168812
6,AMO01112,14.262930742721112,3.4437867160798916
6,AUA21102,15.414930064637833,3.670949585765658
6,AUA15105,31.975858608121356,18.087398295768608
6,AMO01116,15.590200555958761,3.941425877076417
6,AR85401,24.112511016559296,6.178202762224435
6,AMO01103,13.637285898033227,3.304813924236974
6,AR12401,308.7567396480141,244.0456861183088
6,AUA15114,772.0985053810887,942.9519795092322
6,AR60250501,38.79372716342709,13.40728331482858
6,AUA21103,12.941392944627268,4.186875603275952
6,AUA21109,18.910928155123752,10.936629093155021
6,AUA21108,180.64825034494925,123.77065856666489
6,AR64415,41.42151354235228,20.048456374169355
6,AR64420,21.70038536474283,6.254139551908287
6,AR03411,60.060953345644066,25.026223401735454
6,AR60245501,11.55581332130106,2.5827889758057596
6,AUA08101,70.90150737613281,31.553020290811812
6,AUA21105,21.79142734266847,6.384613688582383
6,AKA11101,20.46892410918471,4.972725823197883
6,AUA21104,21.332236642881846,7.018383973964369
6,AR08406,20.938635382281504,6.15308073426808
6,AMO02108,129.54233328966177,84.86933148138876
6,AUA08109,103.18319701728063,53.55521623388318
6,AUA21101,12.333170804050187,3.7033905982221933
6,AKA09102,56.90077930050465,22.623437786860542
6,AR60218501,16.77033342035058,4.203911687178374
6,AR64401,102.60850437826144,56.874677815200464
6,AUA14104,313.6842959046577,275.04497682608235
6,AKA06102,13.220632468711031,2.616118568470529
6,AMO01113,247.3660005139765,191.4273818364395
6,AR64440,35.545761752640445,13.302917356838986
6,AUA14109,14.68688907515684,3.5304068611683004
6,AUA05132,324.8559301080521,274.75375301050514
6,AR60404,51.68089917494217,27.71625976518282
6,AKA06101,99.03281047250805,47.02610401920812
6,AMO01151,11.944413744903375,2.634548241841567
6,AR60401,790.9967363452173,978.5230456736612
6,AR60437,231.1742361514453,174.11451506691617
6,AUA08114,30.936822824793595,9.93479096392089
6,AMO02104,14.092853826302436,3.968127795984233
6,AUA08203,15.095519571287838,3.6610577856860482
6,AR64410,16.596828614589068,4.760490154919085
6,AMO01139,16.064811068764286,4.497101799173907
6,AR60427,165.4754068844672,127.73796303075997
6,AUA08102,11.85390155591505,2.6414518885699168
6,AUA08112,17.722606944797494,4.528842695025804
6,AUA08108,18.904326033670923,8.673506475301725
6,AR60412,27.139619018276367,7.793632413524012
6,AR60251501,11.456690327289518,2.465836932296922
6,AR08217501,23.515029903005395,10.503161108150117
6,AUA14102,33.818768999040756,11.413902582201898
6,AUA04113,132.69310235357383,79.8437101312533
6,AUA08111,13.903830649532816,3.2468339534665343
6,AMO01126,12.523981608729022,3.406434934118047
6,AR60225501,11.43465812188461,2.4399042138913267
6,AR18224501,18.239618840678776,4.112796084693425
6,AUA04115,19.096505343698894,5.2507537279502925
6,AUA04101,13.690848780301662,3.514723220455842
6,AUA08104,18.523290702425722,4.824951910613877
6,AUA14106,16.567908344099816,4.19012963805454
6,AR60440,272.4879579418082,223.96655620842196
6,AUA05116,22.44323389422972,6.660890877364734
6,AUA15113,30.277896766173665,10.20531819056201
6,AMO01102,73.96673038629018,34.3392829548853
6,AR60430,141.45401989463616,93.24437391131104
6,AMO02106,22.865901578032403,6.61931066736026
6,AKA09103,46.532052391907804,16.566126830477245
6,AUA08107,573.9717458824247,642.1942997109896
6,AKA04108,17.892604437576814,4.029770835384044
6,AUA05102,21.793251456477837,6.240541664613907
6,AR60226501,45.38546354776952,18.867654991944477
6,AUA05135,20.501279984985555,6.565685409404587
6,AR08224557,16.55349294827031,8.508128974033458
6,AUA04111,495.66311597748484,505.78946799732455
6,AUA15103,19.774556592103977,5.719648730700516
6,AKA16101,33.09918274668622,10.436660176786448
6,AUA05122,25.23069939463985,8.829024200684351
6,AUA05117,1517.5077923677939,2444.767387909858
6,AR60418,11.81831996195092,2.7031109791931827
6,AUA05121,14.583826058227569,3.6033290787123136
6,AUA05130,16.293389032937583,4.338837790912544
6,AUA05148,279.77575321603615,228.55701625304755
6,AR60415,59.52386285757818,26.39755883313317
6,AUA14108,48.10913384870388,18.3692110890469
6,AUA07106,11.53573853680013,2.417759171042426
6,AUA11101,14.068005037676325,3.3389771870218317
6,AUA05110,15.56326432437351,4.047743814362823
6,AUA12132,70.31671325469327,33.539752382629324
6,AUA12129,63.47179471275143,28.04692119517855
6,AUA12138,24.16375787915488,8.68306353121545
6,AUA05201,16.138635687444594,5.301158120734377
6,AUA12103,65.10655914138485,32.00563436303628
6,AUA11103,15.470780999892588,3.992011834418198
6,AUA12113,152.39170224904674,98.80128837541346
6,AUA05143,14.006138669145372,3.3664909384886363
6,AUA07102,18.580618701817166,6.170369290808681
6,AUA05123,17.737473864650102,4.716098071932244
6,AMO01146,16.43185724951398,4.175011902360994
6,AUA05120,13.580378214126286,3.2706364721307306
6,AR60206501,25.287469250055565,7.399187668004882
6,AUA07110,22.458516295086607,6.2575858392089145
6,AUA05138,15.524728048980652,3.9236142476343225
6,AUA04201,15.18671573283658,3.6669727359662807
6,AUA07101,30.258817649122793,11.788981911871616
6,AUA05128,110.94635905561151,61.40429709093179
6,AR12402,22.879546406006966,5.465234933232321
6,AUA05111,738.6869319231957,922.8912058991573
6,AUA24112,170.72274500534675,110.4578290244553
6,AUA12114,66.04479029600105,30.984571033344263
6,AR60419,84.39866697386208,41.011691232593606
6,AUA11109,18.249098961378554,4.769954101850157
6,AUA04122,32.48891325997367,12.540907140785233
6,AUA05204,14.106167518496955,3.522135014442764
6,AR60417,48.310878455252734,20.480033577048502
6,AUA04107,36.614411120291884,13.880474743670398
6,AUA05112,36.98393379380261,12.999719660654984
6,AR60234501,28.59225505687017,8.353487379383036
6,AUA05140,13.419698754454814,3.701978489250168
6,AUA05124,19.69122716757822,8.081211639814823
6,AUA11102,14.166622132518526,3.3979853388616053
6,AUA02102,12.443654135145561,2.8316785432867495
6,AUA12118,12.593881442367683,3.1744052924320636
6,AUA04121,23.454883670323355,7.0938813728732875
6,AUA05115,25.63007373295796,7.683296321565171
6,AUA04106,1145.3363718557794,1650.254796024562
6,AUA07104,53.235631478883775,23.61368800956064
6,AUA02112,27.694216984997308,8.478325246972934
6,AUA12102,157.3815057241012,108.7482099283522
6,AUA04102,17.46749263876792,4.706626045300114
6,AUA24111,11.890492290002427,3.3503674008294677
6,AR08401,366.3446438582084,329.02109800813946
6,AUA11105,150.13476647258796,93.45991883691129
6,AUA04116,50.64404650961442,20.51036835139621
6,AUA09108,34.92724299446525,12.655564445027878
6,AUA12135,272.79991990773806,227.20101813510735
6,AUA12117,320.553448832095,270.82528893534726
6,AUA05151,25.688283553462412,8.08207658328687
6,AUA05103,72.82216176058431,34.389338976714335
6,AUA12109,15.186674404827436,3.853703735403246
6,AUA12126,33.89460431129261,11.53079916862462
6,AUA07109,52.4676253990522,21.603798028853266
6,AUA12123,54.12655533219551,27.54043245425887
6,AUA11106,12.381871783217921,2.932719474402835
6,AUA02117,13.41499293767206,3.090783477998227
6,AUA11110,55.92290796941845,23.418496729064238
6,AUA22106,45.923888679397734,19.141968444790844
6,AKA09201,13.551047198843005,3.4291040073604147
6,AUA05147,11.86018339551157,2.6536511006581245
6,AR18216501,17.87611874261811,4.518263786141896
6,AUA12110,51.49810774724313,22.0019883205949
6,AR18401,708.613350497089,817.437795376618
6,AR18251507,39.313023525634165,31.6131467034647
6,AR18230501,12.182775255052608,2.659578341655646
6,AUA11104,24.58202457686687,7.643402182509879
6,AUA05126,391.9149639615513,361.75059951222005
6,AUA23112,48.42646963337034,18.60883347109098
6,AUA11108,13.271763712509452,3.2081356218314157
6,AR99401,48.3059700361388,22.107992192189847
6,AUA02104,19.045672404193255,5.036309896555864
6,AUA09201,10.929767992697215,2.4243198559404315
6,AUA05144,12.902802310707122,2.9956718347846145
6,AUA20111,31.005956534483012,9.87825268553104
6,AUA23111,13.958839994303071,3.3103151949203484
6,AUA20102,14.45962418768299,3.4115670741377215
6,AR60232501,32.19117643552028,10.238500876617852
6,AUA12116,205.72219153827078,145.05677752820895
6,AUA09106,75.2838956625256,36.88270963119288
6,AR08418,40.99481921508733,15.081737699788201
6,AUA05127,31.41492866136175,10.247240589365285
6,AUA23116,17.417547583876026,4.49570971477516
6,AUA09107,14.498771127084474,4.039953037084457
6,AUA19117,16.590202141762653,4.275131110103345
6,AUA23101,13.577647468319208,3.813908721939548
6,AUA02106,33.571853569407835,12.695787011556362
6,AUA23106,12.529143303864837,2.8630485342514542
6,AUA12115,28.680724951560318,9.485797376269636
6,AR18208501,12.51380042926488,2.767707058373854
6,AR64435,19.52740046357058,5.429214933104289
6,AUA16108,103.10637448093735,55.062635403464355
6,AUA09101,11.479756945244265,2.6692406302876366
6,AUA11112,16.983045378640096,6.783218611349466
6,AUA23104,19.093360145057872,5.603351670614042
6,AR08212551,15.684570750317304,6.438486105829568
6,AUA16106,11.626112684679988,2.5289430707109983
6,AUA20108,40.72414155530729,14.52624557742812
6,AR64430,23.3168790204805,6.684948742187323
6,AUA02103,136.06363950927997,81.43062924381117
6,AUA23110,50.96387040125389,22.1875922429998
6,AUA13136,43.60164108531329,19.87585564035189
6,AUA23103,12.079133365844553,2.6563794500358187
6,AUA12134,20.93629229906996,5.651001410391672
6,AUA23102,17.433263547690302,4.554511764638126
6,AUA13111,108.16119521401383,71.33402442771052
6,AUA20109,16.611844819169242,4.181976296077056
6,AUA16102,13.441031279594133,3.11060326715333
6,AUA12131,23.046273687487616,6.477810202214313
6,AUA22112,68.97605803733805,31.286618850975273
6,AUA23114,95.73862512054203,50.902991299163254
6,AUA23108,12.39210135675221,2.796963152447729
6,AUA16105,15.629926053114623,3.868344002170325
6,AUA19101,12.23582189643654,2.914315709382255
6,AUA20101,23.134686088693286,6.715525656184111
6,AUA13130,26.99188919637176,9.480052552748548
6,AUA19115,57.670140984949256,24.44863903928827
6,AUA02118,14.374048778700208,3.487534120737759
6,AUA10103,12.666886458614389,2.854896980336075
6,AUA10120,12.207648721647134,2.719480074700538
6,AUA16113,158.5710210653986,99.85656161639973
6,AUA22107,12.03224789613624,3.3236869093032846
6,AUA23105,27.18689670223837,8.810309859701094
6,AUA20107,13.326485380201296,4.052353210212793
6,AUA20110,27.65179152506291,8.418142681080745
6,AUA02109,25.038656597739543,7.765058935260324
6,AUA20204,15.189928658630961,4.349058438619373
6,AUA10118,13.740525881386928,3.206548154209774
6,AKA16103,59.49909663950778,25.317500313242096
6,AUA22111,21.97752819194799,6.599130516524
6,AR18428,27.675874722609166,7.730389403768034
6,AUA10102,79.28391165541518,38.98331868202892
6,AUA16114,13.298388142780556,3.0795535109046597
6,AKA09104,586.693282562916,632.8704365179533
6,AR10420,30.829936290991633,10.826562534301525
6,AUA13115,11.643117564023475,2.865393138520122
6,AUA13118,471.3032004243004,467.4447504461999
6,AUA20117,25.16138155454957,8.047137913956602
6,AUA12125,16.990354221467246,4.199648532174837
6,AUA06103,59.95112764370056,26.818810158788914
6,AKA04102,13.150324602513003,3.4861484124510587
6,AUA20112,95.32299356090834,104.05059457623999
6,AUA16111,26.63334734778239,8.046304319989524
6,AKA16106,172.4976245815683,116.53689984221431
6,AUA10122,13.530107418769994,3.456715253297027
6,AUA20116,1177.8934870308988,1717.7436605846026
6,AUA16110,31.880971782483748,10.35852902739413
6,AR18245501,10.857207898591545,2.1417123284712454
6,AR18420,36.925205998101774,11.828138719328964
6,AUA16201,12.874461786001492,2.927463594065147
6,AUA13114,16.638115851061272,9.020331815294558
6,AUA10124,34.0164331098304,12.451127316047629
6,AUA10115,15.498432334077073,3.8291596133603543
6,AUA13104,11.091914893839263,2.470456178374689
6,AR18415,81.24736260732745,36.873982190150684
6,AUA19108,17.691953648894458,4.540625535258995
6,AR10221501,18.77259888545681,6.325997824330085
6,AUA22109,21.48236218079484,6.097094036136829
6,AUA22105,12.849939957149322,3.278482943421231
6,AUA16103,11.530430339024353,2.6003939502535336
6,AUA20103,19.532074135969296,5.5759114793194176
6,AUA22113,36.0944020056129,13.66355773790799
6,AUA10108,28.657834024432866,14.93758914984808
6,AR14420,19.411200454721282,5.091446077828412
6,AR20247501,32.3513297116259,10.260831679199393
6,AUA06104,130.52557418853104,77.41747883324616
6,AUA16112,16.49695615077586,4.247518333263732
6,AUA10126,15.013563338025232,3.6310955293731997
6,AR10401,104.73135541685103,55.893918582514594
6,AUA20105,22.674750604400643,6.832056251770862
6,AKA04101,106.76244559229,57.27943792445055
6,AUA22110,22.95094704426576,7.553030556202435
6,AUA18109,35.09201619660256,12.179327935914555
6,AUA10105,40.07870822348572,32.21565019858794
6,AUA06106,18.694092890715574,5.288709125841296
6,AUA10101,13.03616857058638,3.058054787319919
6,AKA16107,79.90893018297251,43.436220803672995
6,AUA10104,22.777363292674348,10.35842877464271
6,AR81233501,10.90621138740364,2.19880143860417
6,AUA16101,12.562464819103361,2.8018441498599227
6,AUA16109,11.65992519136373,2.5403754514154455
6,AUA13143,13.641877809195924,3.6058742244239084
6,AR76407,26.369344673277368,8.612899081433621
6,AR81221501,14.582825862644826,3.252274539276762
6,AKA16108,174.68446684182388,115.53131843018588
6,AR14450,15.101289600561753,3.7858722971439636
6,AUA17102,20.327890325641544,5.715543391630076
6,AUA26101,1259.1915433368113,1890.280513978199
6,AR20215501,17.927508030507518,4.391124056242163
6,AR20233501,12.891649100375394,2.8377030579443403
6,AR63230501,13.543408914482782,2.9520095848194248
6,AUA18114,19.65170403608174,5.497087653799339
6,AUA10106,35.22481676771872,26.98820273939657
6,AUA06111,12.309937057337791,2.7848984172296825
6,AR18238501,19.79929381877467,5.004308140072843
6,AUA10111,61.923936535780456,58.745761477974995
6,AUA17104,20.353422101482668,9.421642315314505
6,AR08409,204.93218799898625,148.7921700111219
6,AR76209554,15.506116627485508,5.178865316867158
6,AUA18108,26.90057075096484,8.3031984676913
6,AR14401,81.1794454909587,40.28399003489208
6,AUA25113,47.65264810641617,18.307593079297337
6,AUA06108,29.71596008486322,9.273800785661036
6,AR14215551,11.17256333428035,2.429415402307435
6,AUA17110,67.27644877438922,31.465490926119546
